"Year","SASAP.Region","city","lat","lng","total","speak_only_english","german","yiddish","greek","indic","italian","french_or_french_creole","portuguese_or_portuguese_creole","spanish_or_spanish_creole","polish","russian","south_slavic","arabic","tagalog","chinese","hungarian","japanese","korean","vietnamese","other_and_unspecified_languages","french_incl_patois_cajun","french_creole","other_west_germanic_languages","scandinavian_languages","serbo_croatian","other_slavic_languages","armenian","persian","gujarati","hindi","urdu","other_indic_languages","other_indo_european_languages","mon_khmer_cambodian","hmong","thai","laotian","other_asian_languages","other_pacific_island_languages","navajo","other_native_north_american_languages","hebrew","african_languages","data_file_year"
2009,"Cook Inlet","Kachemak",NA,NA,491,416,2,0,0,NA,0,NA,0,28,0,0,NA,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2005-2009"
2009,"Southeast","Kake",56.9758333,-133.9472222,579,470,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,"2005-2009"
2009,"Arctic","Kaktovik",70.1319444,-143.6238889,260,107,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,"2005-2009"
2009,"Cook Inlet","Kalifornsky",60.4183333,-151.29,7020,6172,54,0,0,NA,0,NA,0,31,0,0,NA,0,27,13,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,217,0,0,"2005-2009"
2009,"Yukon","Kaltag",64.3272222,-158.7219444,178,154,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,"2005-2009"
2009,"Kodiak","Karluk",57.5719444,-154.4555556,53,48,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2005-2009"
2009,"Southeast","Kasaan",55.5388889,-132.4008333,51,51,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Kuskokwim","Kasigluk",60.8955556,-162.5180556,540,37,0,0,0,NA,0,NA,0,6,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,"2005-2009"
2009,"Cook Inlet","Kasilof",60.3375,-151.2744444,370,370,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Kenai",60.5544444,-151.2583333,7661,6850,18,0,0,NA,0,NA,0,123,0,0,NA,0,8,7,0,0,20,0,25,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0,"2005-2009"
2009,"Copper River","Kenny Lake",61.7191667,-144.9483333,230,212,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,"2005-2009"
2009,"Southeast","Ketchikan",55.3422222,-131.6461111,7640,6232,60,0,0,NA,0,NA,0,82,0,11,NA,0,374,0,6,0,0,0,0,0,0,14,32,0,0,0,0,0,44,0,0,87,0,0,0,0,0,0,0,89,0,0,"2005-2009"
2009,"Kotzebue","Kiana",66.975,-160.4227778,344,173,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,"2005-2009"
2009,"Alaska Peninsula and Aleutian Islands","King Cove",55.0616667,-162.3102778,468,303,0,0,0,NA,0,NA,0,15,0,0,NA,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,"2005-2009"
2009,"Bristol Bay","King Salmon",58.6883333,-156.6613889,230,203,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,"2005-2009"
2009,"Kuskokwim","Kipnuk",59.9388889,-164.0413889,590,48,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,"2005-2009"
2009,"Kotzebue","Kivalina",67.7269444,-164.5333333,446,213,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,"2005-2009"
2009,"Southeast","Klawock",55.5522222,-133.0958333,743,680,0,0,0,NA,0,NA,0,38,0,0,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Southeast","Klukwan",59.4038889,-135.8844444,167,128,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,"2005-2009"
2009,"Cook Inlet","Knik-Fairview",NA,NA,10595,9527,4,0,0,NA,0,NA,0,94,0,182,NA,0,1,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,8,0,0,"2005-2009"
2009,"Cook Inlet","Knik River",NA,NA,804,740,4,0,0,NA,0,NA,0,31,0,0,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"2005-2009"
2009,"Kotzebue","Kobuk",66.9072222,-156.8811111,90,62,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"2005-2009"
2009,"Kodiak","Kodiak",57.79,-152.4072222,6291,3714,12,0,0,NA,0,NA,0,281,66,9,NA,8,1405,75,0,0,0,65,0,12,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,155,0,31,0,0,"2005-2009"
2009,"Kodiak","Kodiak Station",NA,NA,1581,1188,10,0,0,NA,0,NA,0,18,0,0,NA,0,41,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Bristol Bay","Kokhanok",59.4419444,-154.7558333,117,76,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,"2005-2009"
2009,"Bristol Bay","Koliganek",59.7286111,-157.2844444,270,197,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,"2005-2009"
2009,"Kuskokwim","Kongiganak",59.9532731,-162.8951327,399,23,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,"2005-2009"
2009,"Yukon","Kotlik",63.0341667,-163.5533333,516,229,0,0,0,NA,0,NA,0,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,"2005-2009"
2009,"Kotzebue","Kotzebue",66.8983333,-162.5966667,3152,2071,12,0,0,NA,0,NA,0,4,0,20,NA,0,9,19,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,"2005-2009"
2009,"Norton Sound","Koyuk",64.9319444,-161.1569444,316,202,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,"2005-2009"
2009,"Yukon","Koyukuk",64.8802778,-157.7008333,102,49,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,"2005-2009"
2009,"Southeast","Kupreanof",56.8144444,-132.9805556,47,37,3,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Kuskokwim","Kwethluk",60.8122222,-161.4358333,660,82,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,"2005-2009"
2009,"Kuskokwim","Kwigillingok",59.8644444,-163.1341667,204,3,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,"2005-2009"
2009,"Cook Inlet","Lake Louise",62.2813889,-146.5511111,27,27,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Yukon","Lake Minchumina",63.8827778,-152.3122222,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Lakes",NA,NA,8723,7724,11,0,0,NA,0,NA,0,185,0,40,NA,0,21,0,5,11,17,0,7,27,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,"2005-2009"
2009,"Kodiak","Larsen Bay",57.54,-153.9786111,79,70,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2005-2009"
2009,"Cook Inlet","Lazy Mountain",61.6261111,-148.9455556,909,811,0,0,0,NA,0,NA,0,6,0,0,NA,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Bristol Bay","Levelock",59.1141667,-156.8588889,124,75,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,"2005-2009"
2009,"Kuskokwim","Lime Village",61.3563889,-155.4355556,9,6,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2005-2009"
2009,"Yukon","Livengood",65.5244444,-148.5447222,70,70,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Lowell Point",60.0725,-149.4411111,50,50,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Kuskokwim","Lower Kalskag",61.5122222,-160.3580556,251,112,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,"2005-2009"
2009,"Southeast","Lutak",59.3411111,-135.5655556,12,12,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Yukon","Manley Hot Springs",65.0011111,-150.6338889,133,88,0,0,0,NA,0,NA,0,17,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"2005-2009"
2009,"Bristol Bay","Manokotak",58.9813889,-159.0583333,275,57,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,"2005-2009"
2009,"Yukon","Marshall",61.8777778,-162.0811111,453,226,0,0,0,NA,0,NA,0,0,0,0,NA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,"2005-2009"
2009,"Copper River","McCarthy",61.4333333,-142.9216667,23,23,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Kuskokwim","McGrath",62.9563889,-155.5958333,448,357,8,0,0,NA,0,NA,0,6,0,0,NA,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,"2005-2009"
2009,"Yukon","McKinley Park",NA,NA,173,143,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Meadow Lakes",61.6247222,-149.6011111,6438,5530,229,0,0,NA,0,NA,0,46,0,2,NA,0,4,0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2005-2009"
2009,"Kuskokwim","Mekoryuk",60.3880556,-166.185,197,66,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,"2005-2009"
2009,"Copper River","Mendeltna",62.0661111,-146.45,21,21,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Copper River","Mentasta Lake",62.9211111,-143.7691667,89,69,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"2005-2009"
2009,"Southeast","Metlakatla",55.1291667,-131.5722222,1318,1168,0,0,0,NA,0,NA,0,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,"2005-2009"
2009,"Yukon","Minto",65.150411,-149.349708,159,140,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,"2005-2009"
2009,"Yukon","Moose Creek",64.71,-147.1436111,482,297,0,0,0,NA,0,NA,0,22,0,0,NA,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Moose Pass",60.4875,-149.3688889,191,191,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Southeast","Mosquito Lake",59.5291667,-136.0911111,230,230,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Yukon","Mountain Village",62.0855556,-163.7294444,828,420,0,0,0,NA,0,NA,0,0,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,"2005-2009"
2009,"Southeast","Mud Bay",55.4208333,-131.7680556,224,167,0,0,0,NA,0,NA,0,26,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Bristol Bay","Naknek",58.7283333,-157.0138889,395,365,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"2005-2009"
2009,"Cook Inlet","Nanwalek",59.3563889,-151.9208333,179,52,0,0,0,NA,0,NA,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,0,0,"2005-2009"
2009,"Kuskokwim","Napakiak",60.6966667,-161.9519444,390,49,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,"2005-2009"
2009,"Kuskokwim","Napaskiak",60.7080556,-161.7661111,343,65,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,"2005-2009"
2009,"Southeast","Naukati Bay",55.8736111,-133.1847222,55,55,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Copper River","Nelchina",61.9919444,-146.7686111,42,42,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Alaska Peninsula and Aleutian Islands","Nelson Lagoon",56.0006152,-161.206974,40,35,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Yukon","Nenana",64.5638889,-149.0930556,420,379,0,0,0,NA,0,NA,7,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,"2005-2009"
2009,"Yukon","New Allakaket",66.54268,-152.64769,47,30,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"2005-2009"
2009,"Bristol Bay","Newhalen",59.72,-154.8972222,147,84,0,0,0,NA,0,NA,0,0,0,0,NA,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,"2005-2009"
2009,"Bristol Bay","New Stuyahok",59.4527778,-157.3119444,612,335,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,"2005-2009"
2009,"Kuskokwim","Newtok",60.9427778,-164.6294444,403,17,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,"2005-2009"
2009,"Kuskokwim","Nightmute",60.4794444,-164.7238889,373,42,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,"2005-2009"
2009,"Cook Inlet","Nikiski",60.6902778,-151.2888889,4683,4290,0,0,0,NA,0,NA,0,23,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,"2005-2009"
2009,"Cook Inlet","Nikolaevsk",59.8119444,-151.6105556,332,127,10,0,0,NA,0,NA,0,0,0,169,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Kuskokwim","Nikolai",63.0133333,-154.375,87,52,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,"2005-2009"
2009,"Alaska Peninsula and Aleutian Islands","Nikolski",52.9380556,-168.8677778,18,7,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"2005-2009"
2009,"Cook Inlet","Ninilchik",60.0513889,-151.6688889,490,448,3,0,0,NA,0,NA,0,4,9,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"2005-2009"
2009,"Kotzebue","Noatak",67.5711111,-162.9652778,506,357,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,"2005-2009"
2009,"Norton Sound","Nome",64.5011111,-165.4063889,3604,2739,0,0,0,NA,0,NA,0,87,0,0,NA,0,0,0,0,10,0,23,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,369,0,0,"2005-2009"
2009,"Bristol Bay","Nondalton",59.9736111,-154.8458333,161,106,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,"2005-2009"
2009,"Kotzebue","Noorvik",66.8383333,-161.0327778,676,316,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,"2005-2009"
2009,"Yukon","North Pole",64.7511111,-147.3494444,2202,1894,20,0,0,NA,0,NA,2,56,0,3,NA,0,2,0,0,0,0,18,2,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,"2005-2009"
2009,"Yukon","Northway",62.9616667,-141.9372222,281,179,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,"2005-2009"
2009,"Yukon","Northway Junction",63.0022222,-141.7772222,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Yukon","Northway Village",62.9822222,-141.9516667,80,45,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,"2005-2009"
2009,"Arctic","Nuiqsut",70.2175,-150.9763889,366,103,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,"2005-2009"
2009,"Yukon","Nulato",64.7194444,-158.1030556,271,219,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,"2005-2009"
2009,"Yukon","Nunam Iqua",62.5336111,-164.8411111,118,47,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,"2005-2009"
2009,"Kuskokwim","Nunapitchuk",60.8969444,-162.4594444,486,50,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,"2005-2009"
2009,"Kodiak","Old Harbor",57.2027778,-153.3038889,233,140,8,0,0,NA,0,NA,0,0,0,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,"2005-2009"
2009,"Kuskokwim","Oscarville",60.7227778,-161.77,95,8,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,"2005-2009"
2009,"Kodiak","Ouzinkie",57.9236111,-152.5022222,214,137,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"2005-2009"
2009,"Cook Inlet","Palmer",61.5997222,-149.1127778,7696,6505,23,0,0,NA,0,NA,0,149,3,2,NA,0,18,41,3,21,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,192,0,0,"2005-2009"
2009,"Yukon","Paxson",63.0897222,-145.6130556,20,20,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Bristol Bay","Pedro Bay",59.7872222,-154.1061111,15,15,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Southeast","Pelican",57.9608333,-136.2275,130,118,0,0,0,NA,0,NA,0,7,0,0,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Chignik","Perryville",55.9139846,-159.1632767,83,72,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Southeast","Petersburg",56.8112667,-132.9512425,2949,2545,0,0,0,NA,22,NA,0,0,0,0,NA,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"2005-2009"
2009,"Cook Inlet","Petersville",62.4963889,-150.7655556,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-2009"
2009,"Bristol Bay","Pilot Point",57.5641667,-157.5791667,36,24,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2005-2009"
2009,"Yukon","Pilot Station",61.9388889,-162.875,569,276,0,0,0,NA,0,NA,0,0,0,0,NA,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,"2005-2009"
2009,"Yukon","Pitkas Point",62.0327778,-163.2877778,144,82,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,"2005-2009"
2009,"Kuskokwim","Platinum",59.0130556,-161.8163889,24,8,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,"2005-2009"
